Alert Name,Title,Link
1,Secretary Kennedy on X: &quot;Costs in the NY <b>State</b> Medicaid CDPAP program rose from $2.5B ...,https://www.google.com/url?rct=j&sa=t&url=https://x.com/SecKennedy/status/1908585974583754976&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw2MAnGopLyiQToYQQGMr8Sf
1,"UVA Baseball | Virginia Powers Past NC <b>State</b> in Series Opener",https://www.google.com/url?rct=j&sa=t&url=https://virginiasports.com/news/2025/04/05/virginia-powers-past-nc-state-in-series-opener/&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw0kVKxNnAZymdNz_slOfc2i
1,LA <b>County</b> deputies boycott Baker to Vegas relay race in support of recently convicted deputy - ABC7,https://www.google.com/url?rct=j&sa=t&url=https://abc7.com/post/trevor-kirk-case-la-county-deputies-boycott-baker-vegas-relay-race-support-recently-convicted-deputy/16128826/&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw14g6Z2zxSC_g4SYY7P3sf2
1,Thousands rally on steps of Utah <b>State</b> Capitol for &quot;Hands Off National Protest&quot; in defiance of Trump,https://www.google.com/url?rct=j&sa=t&url=https://www.youtube.com/watch%3Fv%3DPoeWg2tzS5M&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw3VXN1v6A72-vsJmjn3llOM
1,Pendleton <b>County</b> communities placed under mandatory evacuation order due to expected flooding,https://www.google.com/url?rct=j&sa=t&url=https://www.wlwt.com/article/pendleton-county-communities-placed-under-evacuation-order/64394946&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw1B0tZkiFRd7x--VHKfpcTd
1,Trump administration revokes visas of several international Kent <b>State</b> scholars - WKYC,https://www.google.com/url?rct=j&sa=t&url=https://www.wkyc.com/article/news/education/kent-state-4-international-students-visas-revoked-trump-administration/95-549d4e13-984d-44d2-a4bb-ebfb100fc9bf&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw1My503gbFf-hyqPqipFumn
1,Fatal accident in Brooks <b>County</b> leaves 1 dead - WALB,https://www.google.com/url?rct=j&sa=t&url=https://www.walb.com/2025/04/04/fatal-accident-brooks-county-leaves-1-dead/&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw0jN_fQgH0GFQUw_pwqSeGI
1,DACA recipient and Kansas <b>City</b> father of 3 deported to Mexico despite valid documentation,https://www.google.com/url?rct=j&sa=t&url=https://www.cbsnews.com/news/daca-recipient-kansas-city-father-deported-mexico-despite-valid-documentation/&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw20ZOqtkGQhltaN-RQSNG9X
1,Michigan <b>City</b> police fatally shoot armed suspect who ran from traffic stop: ISP - ABC7 Chicago,https://www.google.com/url?rct=j&sa=t&url=https://abc7chicago.com/post/michigan-city-shooting-officer-fatally-shots-armed-suspect-fled-5800-block-south-franklin-street-state-police-say/16130578/&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw34Wk9bW12rckkak9zJCVdn
1,Mayor Gorton declares <b>State</b> of Emergency in Fayette <b>County</b> as rainfall continues - LEX18,https://www.google.com/url?rct=j&sa=t&url=https://www.lex18.com/news/covering-kentucky/mayor-gorton-declares-state-of-emergency-in-fayette-county-as-rainfall-continues&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw1Es049YZU-m92yIit5wPNL
1,"&#39;Hands Off!&#39; rally draws protesters to MN <b>State</b> Capitol | FOX 9 Minneapolis-St. Paul",https://www.google.com/url?rct=j&sa=t&url=https://www.fox9.com/news/hands-off-rally-protestors-mn-state-capitol&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw3itez8IMQ0gIcZeKGqO7fE
1,"Boise <b>State</b> vs. Nebraska (Apr 5, 2025) Live Score - ESPN",https://www.google.com/url?rct=j&sa=t&url=https://www.espn.com/mens-college-basketball/game/_/gameId/401758632/boise-st-nebraska&ct=ga&cd=CAIyHGJjNTRkZmQxODljMDI2OTA6Y29tOmVuOlVTOlI&usg=AOvVaw07wNcIygCYh3-V4Oaju40G
